InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
"UWBM","Bird","34825","1","Bombycilla cedrorum","Bombycillidae","egg set","no","45.1998206000","-67.1743584000","0.000","[ORNIS]GeodeticDatum]","Canada","New Brunswick","Charlotte","","","NEW BRUNSWICK: Charlotte County; Oak Bay","","0 meters","1887","7","4","H. H. McAdams","[ORNIS]GeoreferenceProtocol","","voucher","Misc: 4 eggs, 1/4","2012-05-16T00:00:00-07:00"
"UWBM","Bird","34826","1","Bombycilla cedrorum","Bombycillidae","egg set","no","43.6770252000","-70.3711617000","0.000","[ORNIS]GeodeticDatum]","United States of America","Maine","Cumberland","","","MAINE: Cumberland County; Westbrook","","0 meters","1887","6","19","A. H. Norton","[ORNIS]GeoreferenceProtocol","","voucher","Misc: 4 eggs, A1/4","2012-05-16T00:00:00-07:00"
"UWBM","Bird","35282","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6062095000","-122.3320708000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Seattle; Eastlake","","0 meters","1981","10","18","A. Harper","[ORNIS]GeoreferenceProtocol","","voucher","Molt: two undertail coverts, belly area ~25 x 12 mm, moderate throughout body, none on wing; Misc: found dead on sidewalk","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36193","1","Bombycilla cedrorum","Bombycillidae","skel/wing","no","48.8545593000","-122.3409940000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Whatcom","","","WASHINGTON: Whatcom County; Goshen","","0 meters","1982","7","25","S. A. Black","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36716","1","Bombycilla cedrorum","Bombycillidae","round","no","47.4703768000","-122.3467918000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Burien","","0 meters","1982","11","21","","[ORNIS]GeoreferenceProtocol","","voucher","Molt: light on body","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36717","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6551572000","-122.5212448000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Kitsap","Bainbridge Island","","WASHINGTON: Kitsap County; Bainbridge Island; Winslow, 2 mi N","","0 meters","1983","4","11","I. Paulsen","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36796","1","Bombycilla cedrorum","Bombycillidae","skel/wing","no","33.2076263000","-92.6662712000","0.000","[ORNIS]GeodeticDatum]","United States of America","Arkansas","Union","","","ARKANSAS: Union County; El Dorado","","0 meters","1982","2","15","G. Simpson","[ORNIS]GeoreferenceProtocol","","voucher","Molt: small amount on body","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36803","1","Bombycilla cedrorum","Bombycillidae","skel","no","33.2076263000","-92.6662712000","0.000","[ORNIS]GeodeticDatum]","United States of America","Arkansas","Union","","","ARKANSAS: Union County; El Dorado","","0 meters","1982","2","15","G. Smith","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36804","1","Bombycilla cedrorum","Bombycillidae","skel","no","33.2076263000","-92.6662712000","0.000","[ORNIS]GeodeticDatum]","United States of America","Arkansas","Union","","","ARKANSAS: Union County; El Dorado","","0 meters","1982","2","20","M. Murphy","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","36904","1","Bombycilla garrulus","Bombycillidae","skel","no","48.0959784000","-119.7806166000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Okanogan","","","WASHINGTON: Okanogan County; Brewster","","0 meters","1982","1","0","","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","37842","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6062095000","-122.3320708000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Seattle","","0 meters","1983","9","28","J. Berke","[ORNIS]GeoreferenceProtocol","","voucher","Molt: body","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38299","1","Bombycilla cedrorum","Bombycillidae","skel","no","47.5706779000","-120.6039743000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Chelan","","","WASHINGTON: Chelan County; Peshastin","","0 meters","1983","6","16","L. Blus","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38681","1","Bombycilla cedrorum","Bombycillidae","round","no","47.7031541000","-122.2070689000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Juanita","","0 meters","1983","5","25","W. Cain","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38682","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6062095000","-122.3320708000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Seattle","","0 meters","1983","10","12","B. Witte","[ORNIS]GeoreferenceProtocol","","voucher","Molt: details in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38683","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6103770000","-122.2006786000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Bellevue","","0 meters","1983","9","19","E. B. Swanson","[ORNIS]GeoreferenceProtocol","","voucher","Molt: details in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38684","1","Bombycilla cedrorum","Bombycillidae","round","no","45.9973427000","-121.5281370000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Klickitat","","","WASHINGTON: Klickitat County; Trout Lake","","0 meters","1983","88","0","C. M. Blumestein","[ORNIS]GeoreferenceProtocol","","voucher","Molt: details in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","38910","1","Bombycilla cedrorum","Bombycillidae","round","no","47.7554092000","-120.2164690000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Chelan","","","WASHINGTON: Chelan County; Chelan, 5 mi S, 9 mi W; Oklahoma Gulch, Entiat Wildlife Recreation Area","","0 meters","1984","8","21","S. A. Rohwer, N. V. Marr","[ORNIS]GeoreferenceProtocol","","voucher","Molt: data in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","39443","1","Bombycilla garrulus","Bombycillidae","round","no","49.8844337000","-97.1466980000","0.000","[ORNIS]GeodeticDatum]","Canada","Manitoba","","","","MANITOBA: Winnipeg","","0 meters","8888","88","0","D. Mossop","[ORNIS]GeoreferenceProtocol","","voucher","","2012-05-16T00:00:00-07:00"
"UWBM","Bird","39593","1","Bombycilla cedrorum","Bombycillidae","skel","no","46.3523219000","-124.0543234000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Pacific","","","WASHINGTON: Pacific County; Long Beach","","0 meters","1984","5","13","G. Lippert","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","40293","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6103770000","-122.2006786000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Bellevue","","0 meters","1985","6","11","","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","40294","1","Bombycilla cedrorum","Bombycillidae","round","no","47.6062095000","-122.3320708000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","King","","","WASHINGTON: King County; Seattle","","0 meters","1983","10","12","P. Locsche","[ORNIS]GeoreferenceProtocol","","voucher","Molt: data in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","40657","1","Bombycilla cedrorum","Bombycillidae","egg set","no","47.5774837000","-119.3840159000","0.000","[ORNIS]GeodeticDatum]","United States of America","Washington","Grant","","","WASHINGTON: Grant County; Soap Lake, 13 mi N, 5 mi E","","0 meters","1985","6","20","S. A. Rohwer, E. Roskaft","[ORNIS]GeoreferenceProtocol","'could also be Soap Lake, Lake, Grant'","voucher","Misc: 1 egg of 3 egg clutch, SAR4872","2012-05-16T00:00:00-07:00"
"UWBM","Bird","40903","1","Bombycilla cedrorum","Bombycillidae","skel","no","44.7729493000","-85.6385195000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Grand Traverse","","","MICHIGAN: Grand Traverse County; Traverse City, 2 mi N","","0 meters","1984","4","28","R. Fuller","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","40904","1","Bombycilla cedrorum","Bombycillidae","skel","no","44.7729493000","-85.6385195000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Grand Traverse","","","MICHIGAN: Grand Traverse County; Traverse City, 2 mi N","","0 meters","1984","4","28","R. Fuller","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41299","1","Bombycilla cedrorum","Bombycillidae","skel","no","39.3847710000","-79.1519840000","0.000","[ORNIS]GeodeticDatum]","United States of America","West Virginia","Mineral","","","WEST VIRGINIA: Mineral County; Elk Garden","","0 meters","1983","11","12","R. F. Ringler","[ORNIS]GeoreferenceProtocol","","voucher","Molt: data in prep catalog","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41435","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","6","29","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41436","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","6","29","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41437","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","6","30","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41438","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","7","4","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41439","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","7","4","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41440","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","7","9","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
"UWBM","Bird","41441","1","Bombycilla cedrorum","Bombycillidae","round","no","45.7018635000","-85.8375549000","0.000","[ORNIS]GeodeticDatum]","United States of America","Michigan","Charlevoix","Gull Island","","MICHIGAN: Charlevoix County; Gull Island","","0 meters","1986","7","15","G. W. Shugart","[ORNIS]GeoreferenceProtocol","","voucher","Molt: none","2012-05-16T00:00:00-07:00"
